date,open,high,low,close
2017-01-09,15.5974,16.0992,15.4,16.0992
2017-01-10,15.8222,15.94,15.351,15.94
2017-01-11,15.5128,15.9212,15.163,15.9212
2017-01-12,15.9988,15.9988,15.582,15.582
2017-01-13,16.0805,16.35,15.586,16.35
2017-01-17,15.82,16.4235,15.82,16.4235
2017-01-18,16.4019,16.4019,16.0523,16.0523
2017-01-19,17.0341,17.0341,16.37,16.9028
2017-01-20,16.943,16.9738,16.406,16.406
2017-01-23,17.05,17.1535,16.8059,17.1535
2017-01-24,17.0445,17.7417,17.0445,17.047
2017-01-25,17.48,18.0858,17.4004,17.7472
2017-01-26,17.6691,17.6691,16.898,17.263
2017-01-27,17.3648,17.4282,16.654,17.4282
2017-01-30,17.234,17.2801,16.9263,16.9358
2017-01-31,17.328,17.5329,16.5733,17.5329
2017-02-01,17.39,17.39,17.079,17.079
2017-02-02,16.92,16.94,16.597,16.94
2017-02-03,17.213,17.3726,17.1927,17.3726
2017-02-06,16.9946,17.997,16.9946,17.9263
2017-02-07,17.8512,17.8512,17.2386,17.2386
2017-02-08,17.1961,17.9915,17.1961,17.504
2017-02-09,18.56,18.56,17.7611,18.3681
2017-02-10,18.231,18.7875,18.231,18.6435
2017-02-13,18.3986,19.4035,18.3986,19.4035
2017-02-14,19.204,19.7358,18.604,19.249
2017-02-15,19.389,19.389,18.6712,18.6712
2017-02-16,18.7115,19.5322,17.95,17.95
2017-02-17,17.8,18.44,17.8,18.3418
2017-02-21,19.2568,19.2568,18.9227,18.9227
2017-02-22,19.3063,19.4047,18.5137,18.663
2017-02-23,17.6,18.228,17.5359,17.796
2017-02-24,17.476,17.8528,17.11,17.7153
2017-02-27,17.2444,17.3748,16.639,17.1212
2017-02-28,17.051,17.104,16.33,17.104
2017-03-01,17.5835,17.5835,17.04,17.04
2017-03-02,17.0791,17.6228,16.9627,17.2167
2017-03-03,17.235,17.5745,17.235,17.5745
2017-03-06,16.8996,17.46,16.8473,16.8473
2017-03-07,17.6121,17.6121,16.8901,17.0037
2017-03-08,16.685,17.475,16.685,17.109
2017-03-09,16.5412,17.0286,16.5412,16.9858
2017-03-10,17.213,17.213,16.8,16.962
2017-03-13,16.5721,16.8722,16.2821,16.8722
2017-03-14,16.7453,17.9,16.7453,17.9
2017-03-15,17.3065,18.1,17.152,17.7359
2017-03-16,18.2475,18.5826,17.5586,18.24
2017-03-17,18.2,18.2,17.5486,17.5486
2017-03-20,18.0677,18.4296,17.7099,17.9612
2017-03-21,18.347,18.347,17.1388,17.505
2017-03-22,17.0846,17.6762,17.0846,17.5305
2017-03-23,17.604,17.7935,17.3539,17.7313
2017-03-24,17.4055,17.722,17.4055,17.722
2017-03-27,17.4638,18.532,17.4638,18.3801
2017-03-28,18.584,19.0196,18.4421,19.0196
2017-03-29,18.638,19.42,18.638,18.922
2017-03-30,19.4,19.4,18.9893,19.345
2017-03-31,19.329,19.5357,18.5974,19.0882
2017-04-03,19.2126,20.63,19.2126,20.63
2017-04-04,19.7974,20.9854,19.7974,20.4219
2017-04-05,20.871,20.871,19.6152,20.6095
2017-04-06,20.688,20.688,19.9949,19.9949
2017-04-07,19.9747,20.39,19.9747,20.2901
2017-04-10,21.54,21.54,20.8659,21.244
2017-04-11,21.735,21.735,20.7721,20.7721
2017-04-12,20.8296,21.3139,20.2173,20.2173
2017-04-13,20.69,21.0113,20.3046,21.0113
2017-04-17,20.81,20.81,20.476,20.476
2017-04-18,20.42,21.037,20.31,20.3838
2017-04-19,20.928,20.9682,20.65,20.65
2017-04-20,21.059,21.059,20.3657,20.3657
2017-04-21,20.9423,20.969,20.701,20.701
2017-04-24,20.9822,21.1785,20.8749,20.8749
2017-04-25,21.444,21.444,20.9361,20.9361
2017-04-26,21.365,21.365,20.992,20.992
2017-04-27,21.7547,21.786,20.7,21.4638
2017-04-28,21.3924,21.403,20.637,21.403
2017-05-01,21.93,22.8052,21.0706,21.703
2017-05-02,22.0,22.257,21.48,22.1033
2017-05-03,21.952,21.952,21.5928,21.6858
2017-05-04,20.5983,21.485,19.777,20.4553
2017-05-05,20.7043,21.512,19.8036,21.512
2017-05-08,20.7878,21.7287,20.774,20.938
2017-05-09,20.7655,22.2538,20.7636,22.2538
2017-05-10,21.9771,22.8,21.511,22.3159
2017-05-11,21.59,22.2504,21.59,21.91
2017-05-12,22.0695,22.8,22.0695,22.184
2017-05-15,22.2168,22.2168,21.3841,21.673
2017-05-16,21.3652,21.8889,21.336,21.336
2017-05-17,21.437,21.437,20.7791,21.0799
2017-05-18,21.055,21.8096,20.557,21.1251
2017-05-19,21.5928,21.5928,21.36,21.581
2017-05-22,21.2037,21.775,20.9851,21.53
2017-05-23,21.6442,21.6442,21.0823,21.0823
2017-05-24,20.832,21.6086,20.832,21.6086
2017-05-25,21.321,22.0131,20.6446,21.712
2017-05-26,21.629,22.5448,21.1638,22.319
2017-05-30,22.5572,23.27,22.3123,23.27
2017-05-31,23.3286,23.3286,22.809,23.127
2017-06-01,23.0013,23.796,22.654,22.7055
2017-06-02,22.907,23.6453,22.907,23.3677
2017-06-05,23.6534,23.9657,22.7551,23.5052
2017-06-06,23.75,24.413,23.5948,24.0512
2017-06-07,24.715,24.715,24.186,24.2361
2017-06-08,24.59,25.831,24.59,25.831
2017-06-09,25.0627,26.2003,24.164,24.2413
2017-06-12,24.308,25.3,24.308,25.045
2017-06-13,24.83,25.6737,24.83,25.6737
2017-06-14,26.1391,26.1391,25.3944,25.983
2017-06-15,25.9903,25.9903,25.3999,25.5654
2017-06-16,26.4203,26.4203,24.8,24.8
2017-06-19,26.0,26.1739,24.7574,24.7574
2017-06-20,25.6153,25.8377,24.893,24.893
2017-06-21,25.556,26.3609,25.556,26.0131
2017-06-22,26.3717,26.3717,25.4208,26.2182
2017-06-23,26.0969,26.3243,25.978,26.3243
2017-06-26,27.0476,27.0476,25.237,25.237
2017-06-27,25.4057,25.4157,24.502,24.502
2017-06-28,25.1131,25.7621,24.307,25.7621
2017-06-29,25.6331,25.6331,24.63,24.63
2017-06-30,24.5421,25.3783,24.2222,24.2222
2017-07-03,24.7451,24.9086,23.557,23.557
2017-07-05,23.7758,23.7758,22.129,22.129
2017-07-06,21.6222,21.6222,20.65,20.9506
2017-07-07,21.9,21.9338,20.992,21.4447
2017-07-10,21.51,21.905,20.8845,21.41
2017-07-11,21.4915,22.809,21.4915,22.2071
2017-07-12,23.0942,23.0942,22.249,22.249
2017-07-13,22.073,22.5203,21.968,21.968
2017-07-14,22.096,22.1162,21.7457,21.907
2017-07-17,22.6056,22.6056,21.605,22.2492
2017-07-18,21.333,22.0977,21.333,22.0977
2017-07-19,22.909,23.17,21.894,22.596
2017-07-20,22.709,22.709,21.8651,22.2
2017-07-21,22.73,22.73,21.72,22.7187
2017-07-24,22.456,23.0055,22.456,22.9953
2017-07-25,24.0,24.0,22.9183,23.43
2017-07-26,22.8942,23.726,22.8942,23.726
2017-07-27,23.4057,23.4057,21.9421,22.5096
2017-07-28,23.1702,23.42,22.4405,23.193
2017-07-31,22.8066,23.037,22.1667,22.1667
2017-08-01,21.7243,22.313,21.7243,22.313
2017-08-02,21.7168,22.778,21.492,22.247
2017-08-03,23.865,23.9631,23.7961,23.9631
2017-08-04,23.2631,24.953,23.0011,24.187
2017-08-07,24.5975,24.5975,24.107,24.107
2017-08-08,24.5304,25.481,24.2603,24.567
2017-08-09,24.0721,25.2402,24.0721,24.6904
2017-08-10,25.2853,25.4531,24.0143,24.0143
2017-08-11,24.697,25.177,23.6012,24.032
2017-08-14,25.2933,25.3526,24.7858,24.7858
2017-08-15,24.5247,25.07,24.505,24.6833
2017-08-16,25.2,25.2,24.325,24.325
2017-08-17,24.9137,25.16,23.6609,24.2416
2017-08-18,24.6519,24.6519,23.207,23.207
2017-08-21,24.1892,24.1892,22.4241,22.843
2017-08-22,22.978,23.523,22.978,23.4153
2017-08-23,22.6338,24.579,22.6338,24.032
2017-08-24,24.0965,24.1655,24.0965,24.1655
2017-08-25,24.6,24.701,23.6778,23.6778
2017-08-28,24.204,24.204,22.892,23.321
2017-08-29,22.941,23.7344,22.941,23.7344
2017-08-30,23.6194,24.5235,23.6194,24.5235
2017-08-31,23.78,24.915,23.5745,24.7632
2017-09-01,24.2131,24.6486,24.2131,24.2853
2017-09-05,23.7607,24.0087,23.451,23.451
2017-09-06,24.4,24.4,23.3609,23.7415
2017-09-07,23.7451,24.125,23.6355,24.125
2017-09-08,23.44,23.6318,22.92,23.2923
2017-09-11,24.3581,25.3146,23.6367,24.798
2017-09-12,24.3164,25.414,24.2067,24.2067
2017-09-13,24.9591,24.9591,24.6715,24.6715
2017-09-14,24.3415,26.0691,24.3415,25.295
2017-09-15,25.2219,26.0346,25.2219,25.7608
2017-09-18,26.13,27.116,25.7115,26.3917
2017-09-19,25.6434,26.5404,25.0292,26.0585
2017-09-20,25.073,26.111,25.073,25.1857
2017-09-21,25.0564,26.286,24.7423,25.023
2017-09-22,25.1869,25.1869,23.474,23.714
2017-09-25,24.359,24.359,23.4255,23.9799
2017-09-26,23.789,24.436,23.5872,23.8123
2017-09-27,23.7108,24.2746,23.0229,23.0229
2017-09-28,23.2188,23.53,22.52,23.35
2017-09-29,22.913,23.87,22.6768,23.87
2017-10-02,23.1087,23.7031,22.8923,23.7031
2017-10-03,23.5125,24.0814,22.8411,23.6707
2017-10-04,23.6067,24.6037,23.6067,24.6037
2017-10-05,24.1594,24.886,24.1594,24.5714
2017-10-06,24.08,25.1557,23.5868,24.953
2017-10-09,23.73,23.73,23.0031,23.0031
2017-10-10,24.05,24.772,23.383,24.772
2017-10-11,24.6234,24.6234,24.13,24.13
2017-10-12,24.47,24.563,23.8878,24.563
2017-10-13,23.8213,24.753,23.8213,24.7127
2017-10-16,24.09,24.2704,23.875,24.2704
2017-10-17,24.469,24.469,23.397,24.3232
2017-10-18,24.3268,24.9,24.3268,24.3495
2017-10-19,24.556,24.7887,23.5971,23.912
2017-10-20,23.9009,24.7323,23.204,23.774
2017-10-23,23.6228,23.74,22.8845,23.018
2017-10-24,22.8981,23.4393,22.8981,23.254
2017-10-25,22.6629,22.7,21.9405,21.9405
2017-10-26,22.539,22.539,22.1361,22.4788
2017-10-27,21.6217,22.6037,21.6217,22.1322
2017-10-30,22.171,22.171,21.27,22.1113
2017-10-31,21.6423,23.0,21.5773,22.875
2017-11-01,23.07,23.07,22.1984,22.1984
2017-11-02,20.6132,20.8026,19.8157,20.0111
2017-11-03,20.308,21.33,20.2651,21.33
2017-11-06,20.6674,21.3,20.6674,21.0795
2017-11-07,20.415,21.141,20.415,21.141
2017-11-08,20.8341,20.9204,20.3719,20.7716
2017-11-09,20.9058,20.9058,19.7882,20.8523
2017-11-10,20.2276,21.1528,20.2076,20.2076
2017-11-13,20.7517,22.16,20.5226,21.7163
2017-11-14,22.0,22.0,20.67,20.67
2017-11-15,20.4536,21.7952,20.4536,20.8049
2017-11-16,21.7503,21.7503,20.8036,21.5653
2017-11-17,22.1576,22.1576,20.901,21.785
2017-11-20,21.252,21.6948,20.8712,21.573
2017-11-21,21.528,22.1188,21.2932,22.1188
2017-11-22,22.044,22.044,21.08,21.08
2017-11-24,21.9622,21.9622,21.6317,21.9141
2017-11-27,21.4307,21.875,21.4307,21.6479
2017-11-28,21.6911,22.0068,21.23,21.23
2017-11-29,21.9236,21.9236,20.7993,20.7993
2017-11-30,21.5081,21.5081,20.6383,21.18
2017-12-01,20.5028,21.341,20.5028,21.1601
2017-12-04,20.4784,21.104,20.0619,20.5458
2017-12-05,20.5668,20.9757,20.5668,20.9052
2017-12-06,20.0996,21.0,20.0996,20.929
2017-12-07,21.8,22.2489,20.811,20.811
2017-12-08,21.1235,21.4412,20.7673,21.4412
2017-12-11,21.1659,22.624,20.9362,22.156
2017-12-12,22.25,23.7337,22.25,23.188
2017-12-13,23.7486,23.7486,23.5242,23.673
2017-12-14,23.252,23.8147,23.17,23.17
2017-12-15,23.5384,23.9891,23.253,23.884
2017-12-18,23.5744,24.0816,22.7029,22.7029
2017-12-19,23.374,23.6192,22.14,22.1519
2017-12-20,23.2408,23.2408,22.5333,22.654
2017-12-21,22.9973,22.9973,22.1337,22.1337
2017-12-22,22.5012,22.5012,22.1497,22.29
2017-12-26,22.6604,22.6604,21.5702,21.9672
2017-12-27,21.4447,21.5165,20.969,20.969
2017-12-28,21.1845,22.0095,21.1845,21.276
2017-12-29,21.7507,21.7507,21.0414,21.0414
2018-01-02,21.0,22.001,20.7717,21.7245
2018-01-03,22.5,22.5,21.62,21.62
2018-01-04,20.96,21.9847,20.96,21.5859
2018-01-05,21.832,22.0902,21.2,22.0902
2018-01-08,21.9632,23.5035,21.9632,23.5035
2018-01-09,22.733,23.6885,21.891,22.773
2018-01-10,22.9882,23.2797,22.0,22.63
2018-01-11,22.787,23.8452,22.4667,23.37
2018-01-12,22.958,23.458,22.9389,23.4211
2018-01-16,23.4364,23.4364,22.88,23.3534
2018-01-17,22.95,23.902,22.95,23.902
2018-01-18,23.8723,24.2328,23.516,23.9727
2018-01-19,23.0,24.0833,22.89,24.0833
2018-01-22,23.7296,24.5465,23.7296,24.5465
2018-01-23,25.0,25.0,23.6234,23.6234
2018-01-24,24.4425,24.4425,23.4073,23.7582
2018-01-25,23.94,23.94,22.5362,22.5362
2018-01-26,23.8487,23.8487,22.8122,22.8998
2018-01-29,23.7691,23.927,22.641,23.927
2018-01-30,23.7579,23.9584,23.6716,23.9584
2018-01-31,24.1268,24.1268,23.1863,23.9326
2018-02-01,24.1,24.1205,23.249,23.7495
2018-02-02,23.4324,23.5646,22.7688,23.4041
2018-02-05,22.5819,23.5432,22.3,22.6197
2018-02-06,22.3259,23.3015,22.2863,23.045
2018-02-07,22.7629,24.0,22.7629,24.0
2018-02-08,23.0387,23.5803,21.5061,21.5061
2018-02-09,21.9888,21.9888,20.4244,21.0045
2018-02-12,21.8413,21.8413,21.0374,21.569
2018-02-13,21.1986,22.4567,20.974,22.4567
2018-02-14,22.0771,22.1013,21.4172,22.1013
2018-02-15,21.7864,23.2178,21.7864,22.794
2018-02-16,22.763,23.332,22.763,23.332
2018-02-20,22.614,23.3697,22.614,22.651
2018-02-21,22.642,23.7694,22.642,23.23
2018-02-22,23.0321,24.069,22.7048,24.069
2018-02-23,24.1091,24.498,23.93,24.18
2018-02-26,24.5635,24.89,24.1355,24.89
2018-02-27,24.83,24.83,23.5689,23.5689
2018-02-28,24.5627,24.5627,23.3551,23.3811
2018-03-01,23.2892,24.1262,22.2691,22.949
2018-03-02,22.3971,23.209,21.6086,22.9676
2018-03-05,22.6321,23.3375,22.5486,22.5636
2018-03-06,22.28,22.8565,22.28,22.48
2018-03-07,22.393,23.254,21.6986,23.254
2018-03-08,23.2485,23.2485,21.97,21.97
2018-03-09,21.6354,22.3932,21.6354,22.1539
2018-03-12,22.4365,23.856,22.2719,23.856
2018-03-13,23.9664,23.9664,23.141,23.141
2018-03-14,23.2107,23.514,22.4358,22.5278
2018-03-15,22.1684,23.09,21.838,22.6636
2018-03-16,22.1429,22.1429,21.5787,21.7145
2018-03-19,21.9,21.9,21.116,21.116
2018-03-20,21.6868,21.6868,21.0207,21.0207
2018-03-21,20.6945,22.345,20.6945,21.471
2018-03-22,21.08,21.2934,20.7902,20.7902
2018-03-23,21.74,21.74,20.68,20.8759
2018-03-26,21.3045,21.497,20.157,20.6975
2018-03-27,20.6448,20.8002,18.903,18.903
2018-03-28,18.4737,18.4737,17.3833,17.5524
2018-03-29,17.1115,18.455,17.1115,18.381
2018-04-02,17.251,17.9751,16.827,17.299
2018-04-03,18.38,18.526,17.392,18.2525
2018-04-04,16.983,19.4824,16.983,19.4824
2018-04-05,19.9858,20.7169,19.5693,20.7169
2018-04-06,20.1091,21.5509,20.1091,20.5522
2018-04-09,20.5863,20.9451,19.6557,19.6557
2018-04-10,20.6794,21.257,19.8763,21.257
2018-04-11,20.1276,21.3723,20.0094,20.895
2018-04-12,20.6587,20.7782,19.7837,20.1177
2018-04-13,20.32,21.0037,20.0469,20.0469
2018-04-16,20.1988,20.1988,19.822,19.822
2018-04-17,19.664,20.217,19.412,19.6269
2018-04-18,19.6548,20.834,19.6548,20.0378
2018-04-19,19.6315,20.4414,19.2571,20.138
2018-04-20,19.847,20.715,19.457,19.8368
2018-04-23,19.7473,19.7473,19.0695,19.0695
2018-04-24,19.0,19.7472,19.0,19.7472
2018-04-25,19.4,19.4438,19.0421,19.4438
2018-04-26,19.1506,19.855,19.1506,19.855
2018-04-27,19.794,20.264,19.016,20.264
2018-04-30,20.21,20.3,19.8247,19.8247
2018-05-01,20.2516,21.0276,20.177,20.5861
2018-05-02,20.4294,21.0045,20.4294,21.0045
2018-05-03,18.59,19.9917,18.59,19.4435
2018-05-04,19.1555,20.311,19.1555,20.311
2018-05-07,20.3382,21.3916,19.868,20.8885
2018-05-08,20.246,21.2061,20.246,20.3628
2018-05-09,20.87,21.149,20.4855,20.4855
2018-05-10,21.1,21.812,20.6975,20.6975
2018-05-11,20.8621,21.376,20.4131,20.4131
2018-05-14,20.4276,20.4678,19.6094,19.6724
2018-05-15,19.6231,19.7052,18.8,19.2542
2018-05-16,19.867,19.867,19.1004,19.6187
2018-05-17,19.39,19.7892,19.2266,19.2266
2018-05-18,19.2599,19.2599,18.5462,18.5462
2018-05-21,19.0108,19.915,18.8239,19.361
2018-05-22,19.8004,19.9,18.3509,19.155
2018-05-23,18.9718,19.0448,18.8622,19.0448
2018-05-24,18.96,19.5251,18.711,19.1174
2018-05-25,18.653,18.97,18.405,18.97
2018-05-29,19.0018,19.31,19.0018,19.2812
2018-05-30,18.96,19.829,18.8202,19.809
2018-05-31,19.3506,20.012,18.952,19.245
2018-06-01,19.2961,20.0511,19.2961,20.0511
2018-06-04,20.4318,20.4893,19.5745,20.4423
2018-06-05,19.9731,20.8446,19.182,19.6165
2018-06-06,21.0117,22.49,20.362,22.2
2018-06-07,21.9361,23.0,21.254,21.3633
2018-06-08,22.2355,22.2355,21.4849,21.4849
2018-06-11,21.6381,22.7594,21.6381,22.45
2018-06-12,23.53,23.8297,23.1918,23.1918
2018-06-13,23.5854,24.2389,23.3194,24.1285
2018-06-14,23.2137,24.4506,23.2137,24.395
2018-06-15,24.4901,24.7101,23.728,24.675
2018-06-18,24.683,25.8239,24.1982,25.419
2018-06-19,24.802,25.0119,23.3513,24.2825
2018-06-20,24.1281,25.248,23.7385,25.248
2018-06-21,24.3415,25.3247,23.4909,23.6096
2018-06-22,23.769,24.4172,22.555,22.555
2018-06-25,22.47,23.443,21.9886,23.1473
2018-06-26,23.3189,23.7,22.547,23.7
2018-06-27,24.0,24.173,23.2278,23.6016
2018-06-28,23.938,24.3928,23.938,24.2116
2018-06-29,24.1012,24.1012,23.1707,23.1707
2018-07-02,25.1372,25.1372,22.38,23.371
2018-07-03,22.4745,22.607,21.178,21.178
2018-07-05,21.4472,21.4472,20.538,20.9986
2018-07-06,20.5038,20.8432,20.3055,20.6693
2018-07-09,20.8331,21.3515,20.5773,21.307
2018-07-10,21.8431,22.2499,21.8,22.198
2018-07-11,21.7207,21.894,21.4444,21.894
2018-07-12,22.052,22.052,21.0435,21.156
2018-07-13,21.7284,22.3377,20.8107,22.211
2018-07-16,20.9609,21.5394,20.8521,20.8521
2018-07-17,20.7306,22.3617,20.7306,22.0825
2018-07-18,21.9856,22.66,21.5346,22.66
2018-07-19,22.0742,22.0742,21.364,21.9428
2018-07-20,21.5863,22.3995,21.1241,21.9236
2018-07-23,20.4871,20.9248,20.091,20.9248
2018-07-24,21.268,21.5062,19.9001,19.9001
2018-07-25,19.8908,21.4325,19.8908,21.1106
2018-07-26,21.2693,21.6879,20.5615,20.5615
2018-07-27,21.0957,21.5268,19.941,19.941
2018-07-30,20.3696,20.3696,19.6329,19.815
2018-07-31,20.0035,20.261,20.0035,20.261
2018-08-01,20.139,21.042,19.7695,21.042
2018-08-02,22.358,24.0003,22.17,23.667
2018-08-03,24.2817,24.2817,23.5929,23.5962
2018-08-06,23.581,23.7433,23.243,23.4319
2018-08-07,23.6873,26.3969,23.22,26.3969
2018-08-08,25.639,26.7032,24.8509,25.2356
2018-08-09,24.98,25.4927,23.6521,24.5189
2018-08-10,24.3,25.0,24.1075,24.8243
2018-08-13,24.9112,25.2853,24.321,24.836
2018-08-14,24.7729,24.7729,23.39,23.39
2018-08-15,23.4024,23.4024,22.6316,22.6543
2018-08-16,23.2301,23.3069,22.825,23.1539
2018-08-17,22.0786,22.7918,20.9698,21.1724
2018-08-20,19.6561,21.2563,19.2633,21.2563
2018-08-21,21.1094,22.2431,20.7,21.51
2018-08-22,22.2519,22.3921,21.08,22.3921
2018-08-23,21.558,22.8651,21.458,21.48
2018-08-24,22.06,22.44,21.6248,21.8705
2018-08-27,21.6,22.2783,21.5583,21.5583
2018-08-28,21.7455,21.7455,21.0549,21.0549
2018-08-29,21.4865,21.4865,20.875,20.875
2018-08-30,20.4544,20.62,20.4544,20.62
2018-08-31,20.7629,21.0766,20.3847,21.0766
2018-09-04,20.484,20.484,19.3,20.1021
2018-09-05,19.8075,19.8075,18.802,18.802
2018-09-06,19.0931,19.6948,18.889,18.92
2018-09-07,17.84,18.53,17.215,18.1915
2018-09-10,18.4081,19.7638,18.4081,19.3293
2018-09-11,18.6329,19.5425,18.6329,19.5425
2018-09-12,19.029,20.2346,18.7287,20.2346
2018-09-13,19.7218,20.5051,19.292,20.0456
2018-09-14,19.3037,20.7229,19.2861,20.33
2018-09-17,19.596,20.556,19.4621,20.556
2018-09-18,20.4716,20.4716,18.6885,19.0093
2018-09-19,19.3623,20.8335,19.0,20.8335
2018-09-20,20.5487,21.1662,20.1711,20.3748
2018-09-21,20.7005,20.7005,19.8302,20.4
2018-09-24,20.1423,20.9416,19.957,20.9416
2018-09-25,20.0,21.0814,20.0,20.79
2018-09-26,20.7888,21.612,20.7452,20.7452
2018-09-27,21.76,21.76,21.0499,21.0499
2018-09-28,18.4983,19.3561,17.7715,18.4617
2018-10-01,20.4983,21.7829,20.48,20.8064
2018-10-02,21.7,22.0225,20.0493,20.614
2018-10-03,21.198,21.198,19.546,20.4311
2018-10-04,20.3688,20.3688,18.8416,19.5281
2018-10-05,19.08,19.2066,18.1232,18.1344
2018-10-08,18.5134,18.5134,17.2,17.456
2018-10-09,17.5106,17.989,17.0554,17.94
2018-10-10,17.7828,18.2564,16.963,17.806
2018-10-11,17.5534,18.1679,16.63,17.0247
2018-10-12,17.7,18.048,17.2712,17.65
2018-10-15,17.806,18.031,17.7009,18.031
2018-10-16,17.8816,19.2429,17.5036,19.0005
2018-10-17,19.1105,19.4024,18.2922,18.8706
2018-10-18,18.4942,18.8978,18.111,18.111
2018-10-19,18.582,18.582,17.7,17.9077
2018-10-22,17.6948,17.6948,16.8979,17.5814
2018-10-23,17.8654,20.723,17.7935,19.9398
2018-10-24,20.69,21.06,19.3351,20.1158
2018-10-25,22.133,22.133,21.0206,22.0321
2018-10-26,21.2,22.95,21.2,22.38
2018-10-29,22.999,23.853,22.7165,22.7165
2018-10-30,22.1266,23.3837,22.1266,22.5403
2018-10-31,22.2805,23.428,22.06,23.428
2018-11-01,23.4964,23.9713,22.79,23.701
2018-11-02,23.423,23.991,23.423,23.991
2018-11-05,22.7,23.0047,22.7,22.94
2018-11-06,22.8531,24.1753,22.8531,23.6651
2018-11-07,23.0251,24.304,22.89,24.1432
2018-11-08,23.3725,24.2347,23.3556,24.1976
2018-11-09,24.1965,24.5,24.082,24.082
2018-11-12,23.7296,24.0661,22.4477,22.4477
2018-11-13,23.1958,23.25,22.1945,22.717
2018-11-14,23.187,23.7091,23.187,23.6131
2018-11-15,23.184,23.3508,23.144,23.2653
2018-11-16,23.9658,24.5597,23.91,24.5597
2018-11-19,24.366,24.73,23.5917,23.5917
2018-11-20,23.5729,24.2,23.0426,23.372
2018-11-21,23.6227,23.7,22.838,22.838
2018-11-23,22.9269,23.1,22.216,22.216
2018-11-26,21.8052,24.0621,21.8052,24.0621
2018-11-27,22.86,23.8657,22.612,23.827
2018-11-28,24.093,24.1969,23.467,24.1969
2018-11-29,23.9314,23.9314,23.6214,23.6448
2018-11-30,23.1629,24.23,23.083,23.7239
2018-12-03,25.0,25.4,23.5713,24.4034
2018-12-04,24.7706,25.6897,23.9194,24.86
2018-12-06,24.01,24.974,23.785,24.974
2018-12-07,24.7,26.0561,24.098,24.388
2018-12-10,25.0,25.0,24.1085,24.8275
2018-12-11,24.9685,25.4132,24.3186,24.9765
2018-12-12,25.564,25.564,24.41,25.34
2018-12-13,24.7351,26.0628,24.7351,26.0628
2018-12-14,26.0,26.0,25.1651,25.2479
2018-12-17,24.9879,25.35,23.37,23.37
2018-12-18,23.3808,24.2031,22.6959,22.6959
2018-12-19,22.7263,23.537,22.433,22.433
2018-12-20,22.1245,22.2413,21.281,21.76
2018-12-21,21.58,22.4026,21.58,22.221
2018-12-24,21.4,21.7494,20.4795,20.5151
2018-12-26,21.0,22.807,20.439,22.1109
2018-12-27,22.3808,22.3808,20.8,22.0978
2018-12-28,22.37,23.029,21.4053,23.029
2018-12-31,22.9149,23.2633,21.994,23.2633
2019-01-02,21.0741,21.5725,20.65,21.2616
2019-01-03,21.0862,21.0862,20.0831,20.617
2019-01-04,20.4,22.1537,20.4,22.1537
2019-01-07,22.14,22.6029,21.8572,22.6029
2019-01-08,23.5553,23.5553,22.7417,23.0216
2019-01-09,22.9231,23.3184,22.9231,23.3184
2019-01-10,23.0718,23.381,23.0718,23.381
2019-01-11,23.619,23.619,23.4977,23.6099
2019-01-14,23.2608,23.2608,22.7705,22.7705
2019-01-15,22.8708,24.3198,22.8708,23.192
2019-01-16,23.8882,23.8882,23.28,23.28
2019-01-17,24.2017,24.4988,23.2071,23.579
2019-01-18,22.2579,22.8641,20.18,20.3909
2019-01-22,21.0641,21.1112,19.7,20.377
2019-01-23,20.0,20.0,18.9294,19.6102
2019-01-24,19.792,19.9327,19.302,19.475
2019-01-25,19.776,20.4819,19.7273,19.8682
2019-01-28,19.8518,20.145,19.4943,20.145
2019-01-29,20.2466,20.6364,19.7727,20.6364
2019-01-30,20.38,21.5,20.38,21.1569
2019-01-31,20.9436,21.365,20.1,21.077
2019-02-01,20.5725,21.9192,20.5725,20.946
2019-02-04,21.4837,21.8,20.9124,21.3165
2019-02-05,21.7345,22.298,21.3934,21.8796
2019-02-06,22.32,22.32,21.169,21.169
2019-02-07,21.2682,21.64,20.7891,20.7891
2019-02-08,20.8785,21.4342,20.7,21.322
2019-02-11,20.8769,21.6,20.8769,21.248
2019-02-12,21.26,21.6148,20.9027,21.2755
2019-02-13,21.8135,21.88,20.7752,21.4481
2019-02-14,20.6571,20.6571,20.0759,20.3534
2019-02-15,20.7,21.2776,20.7,21.2776
2019-02-19,20.6445,21.245,20.6445,21.245
2019-02-20,20.342,20.88,20.342,20.5963
2019-02-21,20.2801,20.851,19.8206,19.8206
2019-02-22,20.2146,20.5119,19.646,20.5119
2019-02-25,20.3557,21.1888,20.3557,20.605
2019-02-26,19.796,20.614,19.796,20.0085
2019-02-27,20.4511,21.5416,20.4511,21.5416
2019-02-28,21.8316,22.2824,20.9337,22.2824
2019-03-01,21.4601,21.4601,20.42,20.5444
2019-03-04,20.4422,20.4422,19.684,19.839
2019-03-05,18.9,19.5002,18.1017,18.866
2019-03-06,18.674,18.9963,18.5932,18.732
2019-03-07,18.7281,19.25,18.6163,18.9518
2019-03-08,18.6483,19.2225,18.6483,19.0775
2019-03-11,19.2041,19.7778,19.2041,19.7778
2019-03-12,19.2291,19.731,19.2291,19.731
2019-03-13,19.4106,20.057,18.9153,20.057
2019-03-14,19.5207,20.18,19.4856,19.4856
2019-03-15,19.7789,19.7789,19.0038,19.068
2019-03-18,18.4,18.5598,18.17,18.207
